Empresa,Año,Mes,T2M,WS10M,CLOUD_AMT,RH2M,T2M_MAX,T2M_MIN,CLOUD_OD,GWETROOT,TS,PRECTOTCORR,ALLSKY_SFC_SW_DWN,PS,T2MWET,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_LW_DWN
COOPEGUANACASTE,2024,2,28.955,5.165,20.6,64.505,36.665,22.36,6.1,0.515,30.064999999999998,0.32499999999999996,6.3163,99.99000000000001,24.96,1.5341,9.7085
COOPEGUANACASTE,2024,3,30.47,3.88,22.78,62.315,37.53,24.32,5.14,0.51,31.67,0.175,6.5165,99.91,26.095,1.8667,10.0162
COOPEGUANACASTE,2024,4,30.265,3.835,50.75,64.125,37.35,24.485,3.52,0.515,31.34,1.27,6.2762,99.91499999999999,26.145000000000003,2.2634,10.1659
COOPEGUANACASTE,2024,5,29.32,2.465,66.75,77.33500000000001,36.2,25.85,5.53,0.6100000000000001,30.33,29.3,5.3846,99.86,26.96,2.3198,10.4513
COOPEGUANACASTE,2024,6,27.259999999999998,2.725,88.19,87.9,31.835,24.945,8.99,0.955,27.75,20.665,4.4738,99.975,26.16,2.2606,10.3027
COOPEGUANACASTE,2024,7,27.53,2.6500000000000004,85.47,86.725,31.195,24.195,7.59,0.995,27.705,12.305,4.6262,99.94,26.3,2.3846,10.2662
COOPEGUANACASTE,2024,8,27.729999999999997,2.0700000000000003,79.94,84.39,31.71,24.92,6.1,0.965,27.975,5.515000000000001,4.8895,100.025,26.265,2.3484,10.2406
COOPEGUANACASTE,2024,9,27.244999999999997,2.5,87.99,86.675,31.695,24.395,8.48,0.965,27.71,12.575,4.3116,99.9,26.015,2.2526,10.2713
COOPEGUANACASTE,2024,10,27.095,2.91,77.1,86.53,30.805,24.3,5.73,0.97,27.395,6.615,4.7544,99.96000000000001,25.855,1.9834,10.1873
COOPEGUANACASTE,2024,11,25.905,3.52,79.97,89.765,29.84,22.595,7.94,0.99,26.29,38.480000000000004,3.5755,99.93,24.990000000000002,1.765,10.1549
COOPEGUANACASTE,2024,12,26.439999999999998,4.154999999999999,61.73,85.63499999999999,30.47,22.755000000000003,5.6,0.85,26.509999999999998,2.315,4.3238,99.97999999999999,25.105,1.6286,9.971
COOPEGUANACASTE,2025,1,27.009999999999998,4.6899999999999995,54.68,79.535,33.09,23.200000000000003,4.92,0.6799999999999999,27.205,0.4,4.7326,100.045,24.985,1.7292,9.8736
COOPEGUANACASTE,2025,2,28.41,4.6,42.69,68.905,35.31,23.765,4.07,0.5449999999999999,29.03,0.18,5.7103,99.965,25.055,1.8475,9.8335
COOPEGUANACASTE,2025,3,29.585,4.235,34.34,63.11,36.394999999999996,24.405,4.04,0.52,30.665,0.99,6.431,99.975,25.36,1.9274,9.8587
COOPEGUANACASTE,2025,4,29.65,4.21,50.62,66.285,36.010000000000005,24.415,4.85,0.5549999999999999,30.494999999999997,3.7,6.1121,99.925,25.915,2.1658,10.1422
COOPEGUANACASTE,2025,5,28.455,2.7699999999999996,76.61,80.3,33.925,25.265,5.34,0.655,29.130000000000003,7.025,5.2114,99.92500000000001,26.505000000000003,2.4002,10.3567
COOPEGUANACASTE,2025,6,27.265,2.4000000000000004,88.99,84.875,31.425,24.585,8.01,0.8700000000000001,27.785,13.21,4.6416,100.005,25.85,2.3849,10.2602
COOPEGUANACASTE,2025,7,27.67,3.13,74.21,82.89,31.869999999999997,24.52,5.81,0.8700000000000001,27.83,15.075,5.1206,100.015,26.045,2.4228,10.171
COOPEGUANACASTE,2025,8,27.509999999999998,2.46,75.5,82.95,31.485,24.405,4.91,0.8500000000000001,27.695,4.365,5.2147,100.025,25.89,2.4576,10.1532
COOPEGUANACASTE,2025,9,27.134999999999998,2.14,85.95,85.38,31.54,24.509999999999998,6.2,0.875,27.57,10.96,4.7798,100.00999999999999,25.775,2.2898,10.2158
COOPEGUANACASTE,2025,10,26.41,2.795,83.32,87.59,30.119999999999997,24.2,7.31,0.98,26.880000000000003,14.275,4.5204,99.95500000000001,25.28,2.0796,10.135
COOPEGUANACASTE,2025,11,26.615000000000002,3.2350000000000003,64.69,86.065,30.439999999999998,23.425,4.77,0.905,26.655,1.76,4.6068,99.94999999999999,25.325,1.8341,9.9914
COOPEGUANACASTE,2025,12,26.61,3.77,-999.0,81.17,31.755000000000003,22.7,-999.0,0.71,26.79,0.98,-999.0,99.97,24.775,-999.0,-999.0
COOPEALFARORUIZ,2020,1,22.91,1.74,65.65,84.03,28.81,18.68,5.69,0.7,23.39,2.23,4.1256,93.77,21.4,1.7861,9.5674
COOPEALFARORUIZ,2020,2,23.46,1.96,53.39,77.96,30.05,17.59,5.41,0.59,24.09,0.57,5.0856,93.76,21.26,1.9068,9.5575
COOPEALFARORUIZ,2020,3,24.72,1.75,46.19,65.86,32.62,18.39,5.06,0.45,26.27,0.38,5.9376,93.82,20.95,1.981,9.5006
COOPEALFARORUIZ,2020,4,24.89,1.21,63.4,73.88,33.65,18.0,5.32,0.47,26.15,5.86,5.34,93.78,22.07,2.2474,9.8095
COOPEALFARORUIZ,2020,5,24.48,1.05,87.43,84.14,31.25,19.69,6.6,0.55,25.16,8.31,4.4729,93.75,22.9,2.483,9.7682
COOPEALFARORUIZ,2020,6,23.46,1.09,90.72,89.86,29.15,19.31,6.76,0.79,23.94,13.57,4.2434,93.75,22.51,2.5169,9.6382
COOPEALFARORUIZ,2020,7,23.19,1.01,82.23,88.1,28.83,17.66,6.52,0.85,23.69,8.82,4.3997,93.72,22.07,2.5039,9.523
COOPEALFARORUIZ,2020,8,23.3,1.08,80.48,90.21,29.02,17.79,7.63,0.88,23.75,10.33,4.6193,93.72,22.39,2.3914,9.5633
COOPEALFARORUIZ,2020,9,23.1,0.9,80.07,90.54,28.4,18.9,4.96,0.93,23.55,14.76,5.1043,93.72,22.22,2.489,9.5518
COOPEALFARORUIZ,2020,10,22.8,1.14,87.0,92.09,28.79,19.25,6.27,0.97,23.23,15.82,4.266,93.68,22.08,2.1607,9.5563
COOPEALFARORUIZ,2020,11,22.42,1.26,80.62,92.62,27.57,19.55,5.87,0.98,22.91,25.58,3.9869,93.71,21.76,1.9906,9.5124
COOPEALFARORUIZ,2020,12,22.18,1.38,64.09,87.63,27.46,16.96,6.05,0.91,22.6,6.78,3.9576,93.72,21.02,1.5238,9.36
COOPEALFARORUIZ,2021,1,22.26,1.54,62.21,84.0,28.2,17.13,4.98,0.82,22.73,1.04,4.4141,93.67,20.75,1.8785,9.2652
COOPEALFARORUIZ,2021,2,22.84,1.59,53.01,81.23,28.79,17.71,4.98,0.65,23.59,0.45,5.147,93.72,21.03,1.9171,9.3727
COOPEALFARORUIZ,2021,3,23.27,1.74,56.07,74.71,30.64,16.07,4.66,0.52,24.4,2.33,5.755,93.74,20.67,2.0834,9.4013
COOPEALFARORUIZ,2021,4,23.7,1.24,78.45,82.25,31.11,17.56,7.32,0.57,24.38,8.97,4.7501,93.68,21.92,2.2764,9.7663
COOPEALFARORUIZ,2021,5,23.6,1.06,80.24,87.17,29.28,18.65,7.89,0.72,24.08,7.89,4.1974,93.75,22.38,2.1934,9.8011
COOPEALFARORUIZ,2021,6,23.29,0.89,81.15,89.61,29.13,18.71,6.19,0.79,23.71,11.79,4.6414,93.79,22.31,2.3962,9.6422
COOPEALFARORUIZ,2021,7,23.46,1.03,80.92,89.02,28.8,19.24,9.35,0.87,23.87,11.16,4.0286,93.77,22.44,2.1134,9.6427
COOPEALFARORUIZ,2021,8,23.03,0.87,89.66,90.64,28.63,18.9,7.47,0.91,23.46,16.15,4.297,93.79,22.16,2.419,9.6403
COOPEALFARORUIZ,2021,9,23.02,0.87,85.05,90.19,28.06,19.28,5.49,0.95,23.49,14.22,4.6992,93.78,22.11,2.4077,9.607
COOPEALFARORUIZ,2021,10,23.18,0.87,78.03,90.94,28.29,19.36,5.27,0.96,23.59,9.54,4.4635,93.72,22.35,2.1274,9.5942
COOPEALFARORUIZ,2021,11,22.62,1.1,74.08,87.87,27.8,18.03,6.79,0.89,23.14,3.38,3.7747,93.73,21.48,1.6464,9.499
COOPEALFARORUIZ,2021,12,22.81,1.32,60.56,85.64,27.73,17.98,5.93,0.77,23.29,1.59,4.0994,93.7,21.46,1.6034,9.3833
COOPEALFARORUIZ,2022,1,22.17,1.61,50.25,80.55,28.05,17.16,4.68,0.62,22.89,0.33,4.8055,93.8,20.28,1.717,9.1829
COOPEALFARORUIZ,2022,2,23.18,1.87,50.03,69.54,30.48,15.53,4.12,0.48,24.52,0.38,5.5003,93.76,19.94,1.949,9.2429
COOPEALFARORUIZ,2022,3,24.32,1.52,55.35,70.15,31.86,18.02,5.02,0.47,25.72,4.51,5.5625,93.74,21.09,2.1031,9.565
COOPEALFARORUIZ,2022,4,24.47,1.17,77.15,77.04,32.59,19.4,6.36,0.48,25.74,5.42,4.8271,93.67,22.04,2.2046,9.8926
COOPEALFARORUIZ,2022,5,23.55,0.9,86.68,89.11,29.29,18.94,6.93,0.66,24.06,10.48,4.4738,93.74,22.52,2.3206,9.9588
COOPEALFARORUIZ,2022,6,22.39,1.1,91.21,91.62,27.09,17.65,9.41,0.82,22.77,13.47,4.1686,93.77,21.63,2.2656,9.8172
COOPEALFARORUIZ,2022,7,23.25,1.0,85.23,89.56,28.71,18.41,9.4,0.89,23.67,7.99,3.8189,93.73,22.28,2.1173,9.8861
COOPEALFARORUIZ,2022,8,23.12,0.97,82.68,88.75,29.02,18.84,8.74,0.87,23.59,6.71,4.2341,93.74,22.06,2.1394,9.8117
COOPEALFARORUIZ,2022,9,22.82,1.05,86.95,91.64,28.61,19.17,7.04,0.9,23.23,10.99,4.6013,93.76,22.06,2.3263,9.8081
COOPEALFARORUIZ,2022,10,22.86,1.01,76.75,91.45,28.67,18.43,5.96,0.93,23.3,10.58,4.2144,93.72,22.08,2.0035,9.7882
COOPEALFARORUIZ,2022,11,22.6,1.01,81.09,91.66,28.02,17.82,8.0,0.94,23.08,12.09,3.3943,93.7,21.84,1.7366,9.8357
COOPEALFARORUIZ,2022,12,22.36,1.45,53.47,84.96,27.97,17.38,5.33,0.86,22.82,1.25,4.205,93.71,20.95,1.5151,9.4966
COOPEALFARORUIZ,2023,1,22.2,1.63,59.43,83.75,27.87,16.63,5.68,0.72,22.75,1.29,4.1532,93.78,20.66,1.633,9.5306
COOPEALFARORUIZ,2023,2,22.84,2.19,50.59,75.49,30.07,16.13,6.31,0.56,23.82,0.62,4.8281,93.74,20.41,1.698,9.5177
COOPEALFARORUIZ,2023,3,23.46,1.37,62.24,77.12,31.1,18.08,6.86,0.5,24.57,3.79,4.7964,93.78,21.1,1.9001,9.6814
COOPEALFARORUIZ,2023,4,24.95,1.35,58.44,70.65,33.13,18.91,5.22,0.46,26.21,2.31,5.4622,93.69,21.75,2.1331,9.715
COOPEALFARORUIZ,2023,5,25.33,1.25,69.09,77.35,33.23,20.25,5.16,0.5,26.16,7.29,5.1617,93.68,22.91,2.3899,9.9931
COOPEALFARORUIZ,2023,6,24.13,1.04,83.15,88.31,30.25,19.57,7.51,0.68,24.59,8.15,4.7148,93.7,23.02,2.3369,9.9948
COOPEALFARORUIZ,2023,7,24.24,1.19,86.35,87.15,30.37,19.68,8.26,0.73,24.63,7.27,4.0622,93.72,23.01,2.2454,9.9912
COOPEALFARORUIZ,2023,8,24.23,1.07,82.31,87.35,30.1,19.64,8.29,0.75,24.66,6.74,4.2593,93.69,23.02,2.2205,9.9744
COOPEALFARORUIZ,2023,9,24.31,0.97,80.12,86.18,29.83,18.78,6.29,0.76,24.83,7.43,4.5677,93.66,22.97,2.1943,9.9492
COOPEALFARORUIZ,2023,10,23.5,1.06,87.91,92.81,28.29,20.16,5.81,0.86,23.85,14.12,4.3061,93.7,22.85,2.213,9.9641
COOPEALFARORUIZ,2023,11,23.42,1.0,79.3,91.28,28.7,18.67,6.77,0.9,23.78,7.09,3.6144,93.6,22.62,1.8156,9.9648
COOPEALFARORUIZ,2023,12,23.58,1.53,62.46,85.62,29.73,18.42,6.04,0.78,24.01,1.69,3.9725,93.65,22.22,1.6003,9.7694
COOPEALFARORUIZ,2024,1,23.68,1.58,52.49,82.07,29.59,18.19,6.65,0.63,24.32,0.28,4.1671,93.73,21.95,1.567,9.7675
COOPEALFARORUIZ,2024,2,24.0,1.82,55.69,74.22,31.33,16.57,6.86,0.5,25.11,1.32,4.8528,93.77,21.33,1.783,9.7334
COOPEALFARORUIZ,2024,3,25.96,1.43,47.82,67.95,34.19,17.54,6.13,0.44,27.44,1.46,5.5486,93.72,22.35,2.0215,9.913
COOPEALFARORUIZ,2024,4,25.55,1.41,61.89,71.55,34.05,18.26,5.52,0.46,26.66,4.27,5.333,93.72,22.39,2.0911,9.9276
COOPEALFARORUIZ,2024,5,25.29,0.96,70.58,83.51,32.98,20.24,6.1,0.55,26.0,25.11,4.8271,93.66,23.56,2.2805,10.1489
COOPEALFARORUIZ,2024,6,23.77,1.14,89.42,92.51,29.44,20.22,6.74,0.9,24.14,22.88,4.5689,93.75,23.09,2.52,10.0114
COOPEALFARORUIZ,2024,7,23.87,1.08,91.94,91.16,28.61,19.1,11.25,0.98,24.23,15.42,3.5582,93.7,23.06,2.1425,10.0154
COOPEALFARORUIZ,2024,8,23.86,0.88,85.35,90.05,28.93,19.78,7.0,0.96,24.28,7.62,4.2252,93.78,22.94,2.3453,9.948
COOPEALFARORUIZ,2024,9,23.69,0.99,88.23,91.48,29.05,20.13,7.84,0.97,24.13,13.75,4.2761,93.67,22.9,2.3542,9.9672
COOPEALFARORUIZ,2024,10,23.42,1.05,82.91,91.75,28.32,19.2,6.86,0.98,23.85,11.54,4.1597,93.73,22.68,2.0126,9.9523
COOPEALFARORUIZ,2024,11,22.59,1.27,84.69,93.34,28.03,18.72,8.16,0.99,23.07,29.18,3.492,93.7,21.99,1.751,9.9038
COOPEALFARORUIZ,2024,12,22.93,1.46,77.74,88.13,28.24,18.18,8.99,0.89,23.27,3.89,3.2122,93.7,21.83,1.5118,9.8158
COOPEALFARORUIZ,2025,1,22.86,1.45,70.83,85.1,28.33,17.54,6.99,0.8,23.28,1.26,3.7608,93.76,21.46,1.7304,9.7262
COOPEALFARORUIZ,2025,2,23.09,1.53,63.2,81.9,29.18,18.43,4.91,0.65,23.7,0.88,4.7686,93.73,21.35,1.9836,9.5952
COOPEALFARORUIZ,2025,3,24.05,1.41,53.46,76.26,30.91,18.12,5.27,0.53,25.07,1.99,5.3616,93.77,21.61,1.9306,9.6362
COOPEALFARORUIZ,2025,4,24.31,1.4,72.88,78.71,31.2,19.29,6.19,0.54,25.17,7.29,4.7261,93.73,22.14,2.1314,9.8861
COOPEALFARORUIZ,2025,5,24.15,0.91,85.12,89.45,29.49,20.81,6.69,0.71,24.63,14.41,4.3296,93.7,23.15,2.3604,10.0711
COOPEALFARORUIZ,2025,6,23.55,0.9,94.14,91.02,29.03,20.24,10.82,0.89,23.95,16.64,3.7553,93.77,22.72,2.2512,10.0135
COOPEALFARORUIZ,2025,7,23.82,1.1,82.67,88.03,29.06,19.61,10.55,0.9,24.21,12.44,3.7294,93.77,22.69,2.0647,9.9197
COOPEALFARORUIZ,2025,8,23.71,0.97,82.52,88.2,28.78,19.16,6.57,0.89,24.2,5.21,4.3966,93.78,22.6,2.3762,9.8842
COOPEALFARORUIZ,2025,9,23.47,0.93,88.58,90.96,28.86,19.45,7.37,0.91,23.91,12.53,4.1604,93.76,22.63,2.2102,9.9374
COOPEALFARORUIZ,2025,10,22.85,1.08,87.41,92.89,27.59,19.76,6.16,0.98,23.25,15.29,4.1678,93.71,22.22,2.2562,9.8743
COOPEALFARORUIZ,2025,11,23.01,1.05,78.95,89.82,28.37,16.9,7.57,0.94,23.37,5.15,3.4766,93.69,22.07,1.7393,9.8227
COOPEALFARORUIZ,2025,12,22.52,1.34,-999.0,86.79,27.7,17.8,-999.0,0.85,22.88,2.55,-999.0,93.71,21.29,-999.0,-999.0
ESPH,2020,1,21.42,1.615,56.245000000000005,87.50999999999999,26.869999999999997,17.38,4.67,0.8049999999999999,21.67,3.325,4.7495,91.78,20.22,1.7659500000000001,9.5988
ESPH,2020,2,21.68,1.7999999999999998,40.695,83.505,27.795,15.775,4.32,0.7,22.009999999999998,1.5599999999999998,5.80525,91.785,20.04,1.7675,9.55715
ESPH,2020,3,22.41,1.705,31.669999999999998,74.69,29.89,17.060000000000002,4.515,0.56,23.205,0.6,6.5383,91.845,19.674999999999997,1.7729,9.461
ESPH,2020,4,22.93,1.24,63.22,78.615,31.095,16.759999999999998,4.715,0.565,23.549999999999997,6.215,5.63495,91.785,20.64,2.3322,9.84145
ESPH,2020,5,23.015,1.0150000000000001,87.385,86.42,29.625,18.450000000000003,7.055,0.64,23.33,8.035,4.4927,91.735,21.66,2.42985,9.8658
ESPH,2020,6,22.185000000000002,1.0150000000000001,90.295,90.66,27.77,17.435,7.24,0.855,22.4,13.605,4.37805,91.735,21.285,2.48015,9.743549999999999
ESPH,2020,7,21.735,1.005,82.76,89.52,27.29,15.865,6.484999999999999,0.905,21.955,7.9,4.62505,91.72,20.725,2.52745,9.6731
ESPH,2020,8,21.98,0.98,82.845,90.595,28.13,16.38,8.04,0.915,22.18,9.08,4.60655,91.705,21.07,2.39415,9.71415
ESPH,2020,9,21.85,0.815,81.94999999999999,90.06,27.25,16.86,5.8,0.95,22.005000000000003,11.82,5.091,91.69,20.895,2.4528,9.6827
ESPH,2020,10,21.72,0.8899999999999999,85.91,92.24000000000001,27.355,17.865000000000002,6.765,0.98,21.91,14.685,4.39055,91.63,20.979999999999997,2.1912,9.6738
ESPH,2020,11,21.405,1.04,80.985,92.57,26.880000000000003,18.055,6.0649999999999995,0.985,21.625,20.88,4.056,91.65,20.700000000000003,1.9880499999999999,9.6323
ESPH,2020,12,20.83,1.335,60.31,89.75,25.86,15.265,4.97,0.935,21.020000000000003,8.775,4.5061,91.72999999999999,19.84,1.5737,9.464500000000001
ESPH,2021,1,20.735,1.51,55.17,87.245,26.22,15.36,4.140000000000001,0.87,20.955,2.1550000000000002,4.9343,91.69,19.505000000000003,1.8443,9.3647
ESPH,2021,2,21.27,1.5,49.629999999999995,84.565,27.11,16.560000000000002,4.07,0.7250000000000001,21.64,0.99,5.66015,91.72,19.775,1.8799000000000001,9.48325
ESPH,2021,3,21.48,1.665,48.095,80.125,28.765,14.725000000000001,4.015000000000001,0.61,22.06,3.765,6.22215,91.755,19.435000000000002,1.967,9.446750000000002
ESPH,2021,4,22.189999999999998,1.22,79.03999999999999,85.555,29.025,16.45,6.23,0.675,22.535,9.355,5.1747499999999995,91.67500000000001,20.735,2.3448,9.822099999999999
ESPH,2021,5,22.225,1.115,81.96000000000001,89.12,28.175,17.299999999999997,7.525,0.79,22.475,9.105,4.52725,91.745,21.165,2.31075,9.8581
ESPH,2021,6,22.064999999999998,0.865,82.855,90.27000000000001,27.555,16.89,6.09,0.8500000000000001,22.240000000000002,10.825,4.8467,91.765,21.115000000000002,2.4004,9.7278
ESPH,2021,7,22.15,1.045,82.5,90.22999999999999,27.355,17.735,8.215,0.905,22.335,10.525,4.39895,91.77,21.205,2.25,9.74905
ESPH,2021,8,21.725,0.8,90.36,90.935,26.86,17.259999999999998,7.635,0.9450000000000001,21.884999999999998,14.28,4.52055,91.765,20.855,2.4995000000000003,9.73125
ESPH,2021,9,21.855,0.8,85.045,90.275,27.229999999999997,17.995,5.96,0.965,22.005,11.085,4.8192,91.75,20.92,2.3695500000000003,9.7042
ESPH,2021,10,21.955,0.7949999999999999,80.345,90.88499999999999,27.22,17.869999999999997,5.555,0.965,22.09,8.57,4.49305,91.695,21.08,2.18485,9.7092
ESPH,2021,11,21.23,1.07,74.07,89.1,26.87,16.405,5.640000000000001,0.905,21.439999999999998,3.735,4.1881,91.73,20.165,1.8122500000000001,9.6166
ESPH,2021,12,21.335,1.335,58.96,88.625,26.175,17.225,5.1850000000000005,0.825,21.555,2.885,4.4455,91.71000000000001,20.235,1.64445,9.51875
ESPH,2022,1,20.58,1.54,46.22,84.235,26.305,16.18,3.915,0.7,20.92,0.865,5.27135,91.795,19.035,1.6426,9.3347
ESPH,2022,2,21.145,1.745,40.230000000000004,76.805,27.700000000000003,14.035,3.725,0.575,21.799999999999997,1.015,6.0093499999999995,91.775,18.700000000000003,1.75715,9.289200000000001
ESPH,2022,3,22.22,1.4649999999999999,49.129999999999995,77.54,29.605,16.14,4.255,0.58,22.924999999999997,5.85,6.10535,91.75,19.805,1.99895,9.5892
ESPH,2022,4,22.634999999999998,1.13,77.24000000000001,82.2,29.970000000000002,17.6,5.300000000000001,0.605,23.255,6.84,5.257899999999999,91.66,20.765,2.334,10.03105
ESPH,2022,5,22.33,0.79,86.67,89.85499999999999,28.174999999999997,17.58,7.24,0.745,22.535,9.535,4.5542,91.69999999999999,21.34,2.3273,10.0957
ESPH,2022,6,21.314999999999998,0.905,90.69,92.28,26.9,16.475,8.67,0.8799999999999999,21.47,14.715,4.3637,91.715,20.58,2.3350999999999997,9.969249999999999
ESPH,2022,7,21.935000000000002,1.0,85.28,90.855,27.185000000000002,17.35,8.08,0.9299999999999999,22.12,7.71,4.22555,91.725,21.060000000000002,2.26655,10.033100000000001
ESPH,2022,8,21.805,0.8999999999999999,83.39500000000001,89.34,27.619999999999997,17.055,7.905,0.9099999999999999,21.975,6.43,4.632149999999999,91.72,20.77,2.2926,9.98785
ESPH,2022,9,21.78,0.835,86.25999999999999,91.325,27.47,18.03,7.095000000000001,0.935,21.92,10.915,4.7735,91.71000000000001,20.95,2.3406000000000002,9.9678
ESPH,2022,10,21.674999999999997,0.9,79.505,91.455,27.1,17.27,6.27,0.9550000000000001,21.845,9.84,4.292400000000001,91.695,20.865,2.10885,9.97405
ESPH,2022,11,21.345,0.88,82.525,92.315,26.845,16.58,7.87,0.96,21.53,11.745000000000001,3.6306,91.67500000000001,20.61,1.85495,9.992899999999999
ESPH,2022,12,20.89,1.4449999999999998,48.655,87.91999999999999,26.045,16.425,4.525,0.8999999999999999,21.105,2.3200000000000003,4.667400000000001,91.725,19.73,1.56815,9.6694
ESPH,2023,1,20.71,1.5699999999999998,49.535,86.975,25.84,15.67,4.745,0.78,20.98,1.95,4.855700000000001,91.8,19.45,1.6276000000000002,9.6644
ESPH,2023,2,21.064999999999998,2.025,31.045,81.82,27.785,14.829999999999998,5.289999999999999,0.65,21.585,1.87,5.7357499999999995,91.77,19.259999999999998,1.5643,9.545300000000001
ESPH,2023,3,21.62,1.33,55.825,82.33500000000001,28.990000000000002,16.685,5.615,0.61,22.17,4.34,5.43755,91.775,19.805,1.9439,9.8076
ESPH,2023,4,22.92,1.27,57.07,77.015,31.11,16.835,4.325,0.575,23.535,2.8600000000000003,5.872199999999999,91.69,20.445,2.22465,9.90495
ESPH,2023,5,23.63,1.155,66.98,81.43,30.81,18.619999999999997,4.925000000000001,0.595,24.02,7.37,5.5199,91.67500000000001,21.675,2.27125,10.124649999999999
ESPH,2023,6,22.884999999999998,0.905,83.65,89.41499999999999,28.805,17.69,6.785,0.76,23.075,8.93,4.979900000000001,91.67500000000001,21.85,2.3796,10.1491
ESPH,2023,7,22.735,1.0699999999999998,85.185,89.475,28.36,18.285,7.625,0.825,22.89,8.365,4.5396,91.725,21.700000000000003,2.382,10.14565
ESPH,2023,8,22.814999999999998,0.96,82.74000000000001,89.095,28.69,18.439999999999998,7.574999999999999,0.85,22.990000000000002,7.115,4.574999999999999,91.69,21.744999999999997,2.31395,10.143
ESPH,2023,9,22.88,0.8999999999999999,79.38,87.43,28.39,17.34,6.24,0.845,23.07,6.67,4.8246,91.66,21.625,2.2071500000000004,10.118500000000001
ESPH,2023,10,22.509999999999998,0.8300000000000001,88.27,92.69,27.485,18.82,6.425,0.915,22.62,13.215,4.42775,91.65,21.815,2.27975,10.125499999999999
ESPH,2023,11,22.25,0.9099999999999999,76.21000000000001,92.525,27.4,17.67,5.914999999999999,0.9450000000000001,22.41,8.45,4.077,91.59,21.535,1.87595,10.112400000000001
ESPH,2023,12,22.119999999999997,1.425,53.885000000000005,88.62,27.715,17.55,5.34,0.86,22.3,3.2649999999999997,4.57765,91.67,21.02,1.5732,9.92565
ESPH,2024,1,22.085,1.5,38.260000000000005,85.845,27.689999999999998,17.060000000000002,5.445,0.73,22.380000000000003,0.685,5.0119,91.75,20.715,1.50015,9.85175
ESPH,2024,2,22.03,1.6099999999999999,40.175,80.845,29.049999999999997,15.25,5.49,0.615,22.564999999999998,2.685,5.66065,91.78,20.07,1.67475,9.7807
ESPH,2024,3,23.85,1.305,43.985,74.87,32.39,15.875,5.165,0.555,24.55,1.77,5.94685,91.72999999999999,21.075000000000003,2.0779,10.0032
ESPH,2024,4,23.595,1.345,63.095,77.395,32.01,16.605,4.71,0.5650000000000001,24.130000000000003,4.994999999999999,5.62845,91.72999999999999,21.11,2.1709,10.055900000000001
ESPH,2024,5,23.83,0.8899999999999999,73.42,85.535,30.99,18.5,5.84,0.645,24.15,25.215,5.013249999999999,91.645,22.314999999999998,2.3453,10.27705
ESPH,2024,6,22.795,0.885,89.725,92.71000000000001,28.075000000000003,18.965,7.195,0.935,22.939999999999998,24.25,4.62755,91.7,22.105,2.47645,10.1579
ESPH,2024,7,22.615000000000002,1.0050000000000001,90.46000000000001,92.13,27.405,17.975,9.185,0.99,22.77,16.41,4.1208,91.7,21.86,2.3243,10.1737
ESPH,2024,8,22.59,0.85,85.195,90.185,27.66,18.53,6.88,0.97,22.725,7.0600000000000005,4.48405,91.78,21.634999999999998,2.4006,10.1155
ESPH,2024,9,22.625,0.84,89.0,91.255,28.05,19.0,8.0,0.975,22.799999999999997,13.43,4.28905,91.63499999999999,21.775,2.3783000000000003,10.1387
ESPH,2024,10,22.285,0.93,82.765,92.405,27.54,18.335,6.18,0.985,22.485,11.965,4.46295,91.7,21.564999999999998,2.1388499999999997,10.094149999999999
ESPH,2024,11,21.615000000000002,0.95,86.6,93.69,26.745,17.479999999999997,8.75,0.995,21.845,27.585,3.4489,91.64500000000001,21.015,1.8106499999999999,10.05995
ESPH,2024,12,21.525,1.38,70.265,90.64,26.465,17.2,7.415,0.9299999999999999,21.674999999999997,5.89,3.7645500000000003,91.72,20.625,1.5982,9.953399999999998
ESPH,2025,1,21.375,1.435,61.54,88.195,26.375,16.22,5.36,0.8600000000000001,21.575000000000003,2.605,4.4749,91.78999999999999,20.235,1.77095,9.831800000000001
ESPH,2025,2,21.54,1.495,59.510000000000005,85.255,27.605,17.02,4.52,0.745,21.845,1.47,5.1912,91.745,20.1,2.01335,9.79415
ESPH,2025,3,22.365000000000002,1.37,52.965,80.525,29.175,17.04,4.43,0.62,22.87,2.26,5.781499999999999,91.775,20.36,2.0496,9.82545
ESPH,2025,4,22.545,1.365,71.565,83.175,29.105,17.895,5.375,0.655,22.98,9.355,5.29995,91.735,20.83,2.3275,10.068850000000001
ESPH,2025,5,22.875,0.94,82.95,90.85,27.869999999999997,18.715,7.135,0.7949999999999999,23.11,13.09,4.8373,91.695,21.985,2.3827,10.20525
ESPH,2025,6,22.33,0.86,92.375,91.87,27.78,18.695,9.525,0.935,22.509999999999998,16.325000000000003,4.222799999999999,91.745,21.549999999999997,2.4042,10.1371
ESPH,2025,7,22.35,1.13,80.905,89.905,27.39,18.395,8.785,0.935,22.525,10.11,4.35015,91.785,21.37,2.2624500000000003,10.0793
ESPH,2025,8,22.325000000000003,0.9450000000000001,82.6,89.18,27.365000000000002,17.48,6.575,0.9199999999999999,22.525,5.135,4.58955,91.775,21.270000000000003,2.3875,10.06455
ESPH,2025,9,22.314999999999998,0.8300000000000001,87.85499999999999,90.965,27.75,18.015,7.37,0.94,22.48,11.739999999999998,4.3925,91.74000000000001,21.439999999999998,2.2656,10.0638
