numeroExpediente,numeroResolucion,fechaPublicacion,alcanceGaceta,numeroGaceta,producto,tipoCambio,precioReferenciaInternacional,precioColonizado,otrosIngresosProrrateados,asigCruzPesc,asigCruzMinae,subCruzPesc,subCruzMinae,diferencialPrecios,impuestoUnico,canon,margenOperacion,rendTarif,precioPlantelSinImpuesto,precioConImpuesto,margenEstacionesTerrestres,margenEstacionesAereas,fleteEstaciones,margenEnvasador,margenDistribuidos,margenDetallista,rige,precioConsumidorFinalGas,precioFinal,precioFinalSinPuntoFijo
ET-001-2026,RE-0003-IE-2026,2026-01-21,6,13,Diésel pesado o gasóleo,493.52,0.0,0.0,0.0,0.10291,11.27394,0.0,0.0,0.0,50.5,0.614,33.6032,10.99,292.01674,342.51674,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,346.26251
ET-001-2026,RE-0003-IE-2026,2026-01-21,6,13,Emulsión asfáltica rápida (RR),493.52,0.0,0.0,0.0,0.10291,0.0,0.0,0.0,0.0,39.75,0.614,35.0789,5.73,175.44452,215.19452,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,218.94029
ET-001-2026,RE-0003-IE-2026,2026-01-21,6,13,Emulsión asfáltica lenta (RL),493.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.614,51.8914,7.82,194.98022,234.73022,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,238.47598
ET-001-2026,RE-0003-IE-2026,2026-01-21,6,13,LPG (70-30),493.52,0.0,0.0,0.0,0.10291,0.0,0.0,-50.54943,-1.4585,24.0,0.614,22.7611,5.3555,105.44043,129.44043,56.681,0.0,0.0,59.86,61.645,70.885,True,0.0,246.0,0.0
ET-001-2026,RE-0003-IE-2026,2026-01-21,6,13,LPG (rico en propano),493.52,0.0,0.0,0.0,0.0,0.0,0.0,-29.33434,0.0,24.0,0.614,22.7611,5.3555,249.87242,273.87242,56.681,0.0,0.0,59.86,61.645,70.885,True,0.0,390.0,0.0
ET-001-2026,RE-0003-IE-2026,2026-01-21,6,13,Av-Gas,493.52,0.0,0.0,0.0,0.10291,11.27394,0.0,0.0,-41.8378,257.5,0.614,50.4028,11.76,598.12919,855.62919,0.0,17.2654,0.0,0.0,0.0,0.0,True,0.0,873.0,0.0
ET-001-2026,RE-0003-IE-2026,2026-01-21,6,13,Jet fuel A,493.52,0.0,0.0,0.0,0.10291,0.0,0.0,0.0,3.3766,154.5,0.614,36.6829,6.62,336.29352,490.79352,0.0,17.2654,0.0,0.0,0.0,0.0,True,0.0,508.0,0.0
ET-001-2026,RE-0003-IE-2026,2026-01-21,6,13,Nafta pesada,493.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.614,22.3335,5.6168,267.74157,304.99157,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,308.73734
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Gasolina RON 95,503.08727,0.0,0.0,0.0,0.10291,11.82474,0.0,0.0,1.0263,269.75,0.67676,24.1548,9.5377,298.04481,567.79481,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,639.0,571.54058
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Gasolina RON 91,503.08727,0.0,0.0,0.0,0.10291,11.82474,0.0,0.0,4.3127,257.5,0.67676,24.5773,9.6274,303.16839,560.66839,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,632.0,564.41416
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Gasolina RON 91 (pescadores),503.08727,0.0,0.0,0.0,0.0,0.0,-14.8694,0.0,0.0,0.0,0.0,24.5773,0.0,261.44728,261.44728,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Diésel para uso automotriz de 50 ppm de azufre,503.08727,0.0,0.0,0.0,0.10291,11.82474,0.0,0.0,-10.0823,152.5,0.67676,22.8611,7.02,324.99884,477.49884,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,549.0,481.2446
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Diésel uso automotriz 50 ppm azufre (pescadores),503.08727,0.0,0.0,0.0,0.0,0.0,-13.412,0.0,0.0,0.0,0.0,22.8611,0.0,302.63473,302.63473,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Diésel marino,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,0.67676,22.8611,7.02,889.94473,1042.44473,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Keroseno,503.08727,0.0,0.0,0.0,0.10291,11.82474,0.0,0.0,0.0,73.5,0.67676,21.5855,4.28,338.77813,412.27813,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,483.0,416.0239
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Bunker,503.08727,0.0,0.0,0.0,0.10291,0.0,0.0,-56.71817,8.824,25.0,0.67676,50.1301,11.57,238.42276,263.42276,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,267.16852
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Bunker Térmico ICE,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,6.00368,0.0,25.0,0.67676,15.9175,2.89,272.44242,297.44242,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Bunker Térmico ICE 2,503.08727,0.0,0.0,0.0,0.10291,0.0,0.0,-15.92325,4.4621,25.0,0.67676,15.9175,2.89,261.38685,286.38685,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,IFO 380,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6099,48.4774,11.512,580.70137,580.70137,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Asfalto PG-64-22,503.08727,0.0,0.0,0.0,0.10291,0.0,0.0,0.0,0.4715,52.25,0.67676,47.1029,8.81,279.42056,331.67056,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,335.41633
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Diésel pesado o gasóleo,503.08727,0.0,0.0,0.0,0.10291,11.82474,0.0,0.0,0.0,50.5,0.67676,33.6032,10.99,312.77909,363.27909,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,367.02486
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Emulsión asfáltica rápida (RR),503.08727,0.0,0.0,0.0,0.10291,0.0,0.0,0.0,0.0,39.75,0.67676,35.0789,5.73,186.6293,226.3793,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,230.12507
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Emulsión asfáltica lenta (RL),503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.67676,51.8914,7.82,206.16499,245.91499,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,249.66076
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,LPG (70-30),503.08727,0.0,0.0,0.0,0.10291,0.0,0.0,-51.63219,-1.4585,24.0,0.67676,22.7611,5.3555,103.19584,127.19584,56.681,0.0,0.0,59.86,61.645,70.885,True,0.0,244.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,LPG (rico en propano),503.08727,0.0,0.0,0.0,0.0,0.0,0.0,-29.3971,0.0,24.0,0.67676,22.7611,5.3555,249.87242,273.87242,56.681,0.0,0.0,59.86,61.645,70.885,True,0.0,390.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Av-Gas,503.08727,0.0,0.0,0.0,0.10291,11.82474,0.0,0.0,-41.8378,257.5,0.67676,50.4028,11.76,599.69075,857.19075,0.0,17.2654,0.0,0.0,0.0,0.0,True,0.0,874.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Jet fuel A,503.08727,0.0,0.0,0.0,0.10291,0.0,0.0,0.0,3.3766,154.5,0.67676,36.6829,6.62,348.81629,503.31629,0.0,17.2654,0.0,0.0,0.0,0.0,True,0.0,521.0,0.0
ET-047-2025,RE-0073-IE-2025,2025-12-31,161,236,Nafta pesada,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.67676,22.3335,5.6168,280.2954,317.5454,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,321.29117
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Gasolina RON 95,503.08727,0.0,0.0,0.0,0.11976,11.51122,0.0,0.0,1.0263,269.75,0.67676,26.73,10.97,301.75564,571.50564,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,643.0,575.25141
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Gasolina RON 91,503.08727,0.0,0.0,0.0,0.11976,11.51122,0.0,0.0,4.3127,257.5,0.67676,26.51,11.17,306.34702,563.84702,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,635.0,567.59279
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Gasolina RON 91 (pescadores),503.08727,0.0,0.0,0.0,0.0,0.0,-17.3488,0.0,0.0,0.0,0.0,26.51,0.0,260.90058,260.90058,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Diésel para uso automotriz de 50 ppm de azufre,503.08727,0.0,0.0,0.0,0.11976,11.51122,0.0,0.0,-10.0823,152.5,0.67676,26.78,11.64,333.24107,485.74107,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,557.0,489.48684
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Diésel uso automotriz 50 ppm azufre (pescadores),503.08727,0.0,0.0,0.0,0.0,0.0,-17.39986,0.0,0.0,0.0,0.0,26.78,0.0,302.56577,302.56577,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Diésel marino,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,0.67676,26.78,11.64,898.48363,1050.98363,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Keroseno,503.08727,0.0,0.0,0.0,0.11976,11.51122,0.0,0.0,0.0,73.5,0.67676,25.11,10.27,347.99596,421.49596,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,493.0,425.24173
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Bunker,503.08727,0.0,0.0,0.0,0.11976,0.0,0.0,-58.61492,8.824,25.0,0.67676,50.13,13.45,238.42276,263.42276,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,267.16852
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Bunker Térmico ICE,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,6.72118,0.0,25.0,0.67676,14.9,3.19,272.44242,297.44242,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Bunker Térmico ICE 2,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,-15.10284,4.4621,25.0,0.67676,14.9,3.19,261.38685,286.38685,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,IFO 380,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67676,42.09,12.72,575.58883,575.58883,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Asfalto AC-30,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715,52.25,0.67676,58.86,16.2,315.61802,367.86802,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,371.61379
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Asfalto PG-64-22,503.08727,0.0,0.0,0.0,0.11976,0.0,0.0,0.0,0.4715,52.25,0.67676,58.86,16.2,298.58451,350.83451,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,354.58028
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Asfalto AC-10,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,0.67676,59.07,16.2,299.03855,351.28855,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,355.03432
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Diésel pesado o gasóleo,503.08727,0.0,0.0,0.0,0.11976,11.51122,0.0,0.0,0.0,50.5,0.67676,22.88,6.07,296.83922,347.33922,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,351.08499
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Emulsión asfáltica rápida (RR),503.08727,0.0,0.0,0.0,0.11976,0.0,0.0,0.0,0.0,39.75,0.67676,27.01,13.78,186.62725,226.37725,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,230.12302
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Emulsión asfáltica lenta (RL),503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.67676,16.56,13.78,176.79359,216.54359,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,220.28936
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,LPG (70-30),503.08727,0.0,0.0,0.0,0.11976,0.0,0.0,-56.05243,-1.4585,24.0,0.67676,21.96,10.56,103.19584,127.19584,56.681,0.0,0.0,59.86,61.645,70.885,True,0.0,244.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,LPG (rico en propano),503.08727,0.0,0.0,0.0,0.0,0.0,0.0,-33.9305,0.0,24.0,0.67676,22.09,10.56,249.87242,273.87242,56.681,0.0,0.0,59.86,61.645,70.885,True,0.0,390.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Av-Gas,503.08727,0.0,0.0,0.0,0.11976,11.51122,0.0,0.0,-41.8378,257.5,0.67676,52.35,30.22,619.80128,877.30128,0.0,17.2654,0.0,0.0,0.0,0.0,True,0.0,895.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Jet fuel A-1,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3766,154.5,0.67676,54.13,14.07,358.54042,513.04042,0.0,17.2654,0.0,0.0,0.0,0.0,True,0.0,530.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Jet fuel A,503.08727,0.0,0.0,0.0,0.11976,0.0,0.0,0.0,3.3766,154.5,0.67676,54.13,14.07,373.73024,528.23024,0.0,17.2654,0.0,0.0,0.0,0.0,True,0.0,545.0,0.0
ET-092-2025,RE-0067-IE-2025,2025-12-09,157,231,Nafta pesada,503.08727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25,0.67676,17.7,10.5,280.5451,317.7951,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,321.54087
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Gasolina RON 95,506.78727,0.0,0.0,0.0,0.13089,11.72591,0.0,0.0,1.0263,272.75,0.67676,26.73,10.97,333.5885,606.3385,56.681,0.0,12.773,0.0,0.0,0.0,False,0.0,677.0,610.08427
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Gasolina RON 91,506.78727,0.0,0.0,0.0,0.13089,11.72591,0.0,0.0,4.3127,260.5,0.67676,26.51,11.17,330.18964,590.68964,56.681,0.0,12.773,0.0,0.0,0.0,False,0.0,662.0,594.43541
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Gasolina RON 91 (pescadores),506.78727,0.0,0.0,0.0,0.0,0.0,-17.3488,0.0,0.0,0.0,0.0,26.51,0.0,284.51738,284.51738,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Diésel para uso automotriz de 50 ppm de azufre,506.78727,0.0,0.0,0.0,0.13089,11.72591,0.0,0.0,-10.0823,154.25,0.67676,26.78,11.64,330.95984,485.20984,56.681,0.0,12.773,0.0,0.0,0.0,False,0.0,556.0,488.95561
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Diésel uso automotriz 50 ppm azufre (pescadores),506.78727,0.0,0.0,0.0,0.0,0.0,-17.39986,0.0,0.0,0.0,0.0,26.78,0.0,300.05872,300.05872,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Diésel marino,506.78727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.25,0.67676,26.78,11.64,898.48363,1052.73363,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Keroseno,506.78727,0.0,0.0,0.0,0.13089,11.72591,0.0,0.0,0.0,74.25,0.67676,25.11,10.27,338.2704,412.5204,56.681,0.0,12.773,0.0,0.0,0.0,False,0.0,484.0,416.26616
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Bunker,506.78727,0.0,0.0,0.0,0.13089,0.0,0.0,-63.89944,8.824,25.25,0.67676,50.13,13.45,225.65324,250.90324,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,254.64901
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Bunker Térmico ICE,506.78727,0.0,0.0,0.0,0.0,0.0,0.0,3.046,0.0,25.25,0.67676,14.9,3.19,262.93496,288.18496,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Bunker Térmico ICE 2,506.78727,0.0,0.0,0.0,0.0,0.0,0.0,-15.10284,4.4621,25.25,0.67676,14.9,3.19,261.38685,286.63685,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,IFO 380,506.78727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67676,42.09,12.72,575.58883,575.58883,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Asfalto AC-30,506.78727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715,52.75,0.67676,58.86,16.2,315.61802,368.36802,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,372.11379
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Asfalto PG-64-22,506.78727,0.0,0.0,0.0,0.13089,0.0,0.0,0.0,0.4715,52.75,0.67676,58.86,16.2,318.83732,371.58732,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,375.33309
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Asfalto AC-10,506.78727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.75,0.67676,59.07,16.2,316.22907,368.97907,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,372.72484
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Diésel pesado o gasóleo,506.78727,0.0,0.0,0.0,0.13089,11.72591,0.0,0.0,0.0,51.0,0.67676,22.88,6.07,291.72619,342.72619,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,346.47196
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Emulsión asfáltica rápida (RR),506.78727,0.0,0.0,0.0,0.13089,0.0,0.0,0.0,0.0,40.25,0.67676,27.01,13.78,199.79548,240.04548,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,243.79125
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Emulsión asfáltica lenta (RL),506.78727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25,0.67676,16.56,13.78,189.95069,230.20069,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,233.94646
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,LPG (70-30),506.78727,0.0,0.0,0.0,0.13089,0.0,0.0,-55.13349,-1.4585,24.0,0.67676,21.96,10.56,112.11476,136.11476,56.681,0.0,0.0,59.86,61.645,70.885,False,0.0,253.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,LPG (rico en propano),506.78727,0.0,0.0,0.0,0.0,0.0,0.0,-33.9305,0.0,24.0,0.67676,22.09,10.56,249.87242,273.87242,56.681,0.0,0.0,59.86,61.645,70.885,False,0.0,390.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Av-Gas,506.78727,0.0,0.0,0.0,0.13089,11.72591,0.0,0.0,-41.8378,260.5,0.67676,52.35,30.22,651.09313,911.59313,0.0,17.2654,0.0,0.0,0.0,0.0,False,0.0,929.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Jet fuel A-1,506.78727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3766,156.25,0.67676,54.13,14.07,358.54042,514.79042,0.0,17.2654,0.0,0.0,0.0,0.0,False,0.0,532.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Jet fuel A,506.78727,0.0,0.0,0.0,0.13089,0.0,0.0,0.0,3.3766,156.25,0.67676,54.13,14.07,363.78998,520.03998,0.0,17.2654,0.0,0.0,0.0,0.0,False,0.0,537.0,0.0
ET-069-2025,RE-0057-IE-2025,2025-11-10,144,211,Nafta pesada,506.78727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.75,0.67676,17.7,10.5,308.15702,345.90702,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,349.65279
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Gasolina RON 95,504.66727,0.0,0.0,0.0,0.13064,11.45967,0.0,0.0,1.0263,269.75,0.67676,26.73,10.97,320.89299,590.64299,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,662.0,594.38876
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Gasolina RON 91,504.66727,0.0,0.0,0.0,0.13064,11.45967,0.0,0.0,4.3127,257.5,0.67676,26.51,11.17,308.67832,566.17832,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,637.0,569.92409
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Gasolina RON 91 (pescadores),504.66727,0.0,0.0,0.0,0.0,0.0,-17.3488,0.0,0.0,0.0,0.0,26.51,0.0,263.27255,263.27255,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Diésel para uso automotriz de 50 ppm de azufre,504.66727,0.0,0.0,0.0,0.13064,11.45967,0.0,0.0,-10.0823,152.5,0.67676,26.78,11.64,339.68831,492.18831,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,563.0,495.93408
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Diésel uso automotriz 50 ppm azufre (pescadores),504.66727,0.0,0.0,0.0,0.0,0.0,-17.39986,0.0,0.0,0.0,0.0,26.78,0.0,309.05368,309.05368,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Diésel marino,504.66727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.5,0.67676,26.78,11.64,898.48363,1050.98363,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Keroseno,504.66727,0.0,0.0,0.0,0.13064,11.45967,0.0,0.0,0.0,73.5,0.67676,25.11,10.27,348.8771,422.3771,56.681,0.0,12.773,0.0,0.0,0.0,True,0.0,493.0,426.12287
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Bunker,504.66727,0.0,0.0,0.0,0.13064,0.0,0.0,-58.62581,8.824,25.0,0.67676,50.13,13.45,238.42276,263.42276,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,267.16852
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Bunker Térmico ICE,504.66727,0.0,0.0,0.0,0.0,0.0,0.0,7.21183,0.0,25.0,0.67676,14.9,3.19,275.09678,300.09678,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Bunker Térmico ICE 2,504.66727,0.0,0.0,0.0,0.0,0.0,0.0,-15.10284,4.4621,25.0,0.67676,14.9,3.19,261.38685,286.38685,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,IFO 380,504.66727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67676,42.09,12.72,575.58883,575.58883,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Asfalto AC-30,504.66727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4715,52.25,0.67676,58.86,16.2,315.61802,367.86802,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,371.61379
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Asfalto PG-64-22,504.66727,0.0,0.0,0.0,0.13064,0.0,0.0,0.0,0.4715,52.25,0.67676,58.86,16.2,318.83707,371.08707,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,374.83284
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Asfalto AC-10,504.66727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,0.67676,59.07,16.2,317.05364,369.30364,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,373.04941
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Diésel pesado o gasóleo,504.66727,0.0,0.0,0.0,0.13064,11.45967,0.0,0.0,0.0,50.5,0.67676,22.88,6.07,299.60392,350.10392,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,353.84969
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Emulsión asfáltica rápida (RR),504.66727,0.0,0.0,0.0,0.13064,0.0,0.0,0.0,0.0,39.75,0.67676,27.01,13.78,199.79522,239.54522,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,243.29099
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,Emulsión asfáltica lenta (RL),504.66727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.75,0.67676,16.56,13.78,189.95069,229.70069,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,233.44645
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,LPG (70-30),504.66727,0.0,0.0,0.0,0.13064,0.0,0.0,-54.73489,-1.4585,24.0,0.67676,21.96,10.56,113.82817,137.82817,56.681,0.0,0.0,59.86,61.645,70.885,True,0.0,254.0,0.0
ET-079-2025,RE-0058-IE-2025,2025-11-10,144,211,LPG (rico en propano),504.66727,0.0,0.0,0.0,0.0,0.0,0.0,-33.9305,0.0,24.0,0.67676,22.09,10.56,249.87242,273.87242,56.681,0.0,0.0,59.86,61.645,70.885,True,0.0,390.0,0.0
